PressureSensor 0,PressureSensor 1,PressureSensor 2,PressureSensor 3,PressureSensor 4,PressureSensor 5,PressureSensor 6,PressureSensor 7,PressureSensor 8,PressureSensor 9,PressureSensor 10,PressureSensor 11,PressureSensor 12,PressureSensor 13,PressureSensor 14,PressureSensor 15,PressureSensor 16,PressureSensor 17,PressureSensor 18,PressureSensor 19,PressureSensor 20,PressureSensor 21,PressureSensor 22,PressureSensor 23,PressureSensor 24,PressureSensor 25,PressureSensor 26,PressureSensor 27,PressureSensor 28,PressureSensor 29,PressureSensor 30,PressureSensor 31,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,copX,copY,sumP
127,170,928,178,1239,1697,1675,1117,1845,2099,1387,1789,111,22,362,153,1057,784,921,184,1281,1463,1001,1838,21,19,61,23,275,27,21,21,150,2381,8595,11,-1555,887,82.8058880147305,160.33193839973217,23896
156,190,983,261,1333,1694,1730,1206,1802,2034,1362,1755,58,21,334,134,1151,916,990,222,1348,1549,1012,1856,21,20,30,23,174,21,21,21,296,2541,9005,615,-2178,1531,84.0597060749959,155.81787293270017,24428
215,206,998,315,1409,1685,1800,1248,1715,1975,1333,1701,28,21,253,69,1244,1030,1026,289,1377,1602,1028,1921,21,20,20,24,123,20,21,20,296,2541,9005,615,-2178,1531,85.69626772226037,151.84368057519086,24757
248,222,1032,391,1459,1666,1852,1245,1621,1904,1274,1558,22,21,148,36,1371,1140,1069,371,1421,1657,1016,2000,21,20,20,23,78,20,21,20,311,2388,9838,357,-3845,1738,87.64573236672408,147.7855369087195,24967
291,232,1087,492,1515,1645,1954,1254,1527,1838,1188,1352,22,21,64,21,1442,1247,1121,440,1458,1697,933,2044,20,20,20,24,21,21,21,20,537,2280,9937,143,-5852,1986,89.22796583107137,143.66437809356538,25052
344,249,1143,624,1539,1609,2037,1248,1429,1776,1064,923,22,21,23,21,1504,1321,1185,558,1472,1761,700,2066,21,20,20,25,21,20,22,20,448,1693,11019,24,-8736,2240,90.88368671396324,138.861939696872,24808
416,261,1228,768,1545,1555,2114,1229,1296,1702,795,402,22,21,24,21,1566,1410,1279,651,1486,1819,623,2106,20,20,21,25,21,20,22,20,1989,3089,8884,-201,-12531,2712,93.35757711767586,133.50632446548065,24508
507,249,1330,925,1550,1456,2048,1189,1028,1619,678,140,22,21,24,21,1660,1496,1377,700,1486,1924,520,2147,21,20,20,25,21,20,24,20,1989,3089,8884,-201,-12531,2712,95.78775527009223,128.84926712779975,24288
596,251,1324,996,1536,1254,1936,1149,748,1505,470,50,22,21,26,21,1788,1586,1456,721,1486,2222,498,2181,21,20,21,25,21,20,24,20,-180,2459,11634,-1996,-14427,3453,98.9229439933375,125.23701853008536,24015
651,281,1348,1077,1375,955,1429,1062,619,1304,423,23,22,21,27,21,1747,1691,1456,735,1579,2310,534,2254,21,21,21,25,22,21,25,20,1407,6105,15548,-3698,-19171,5217,101.50843425605537,122.2277465397924,23120
651,357,1267,1068,1076,729,1289,865,573,913,486,22,23,22,27,21,1744,1862,1446,787,1600,2153,674,2313,22,21,21,25,23,22,25,21,2123,7308,15871,-8571,-25042,7745,104.79463156944192,120.67254379627956,22148
616,362,981,1091,641,642,1296,855,507,724,697,22,25,23,26,22,1826,1724,1246,772,1401,1974,831,1844,22,21,23,25,25,23,25,22,6337,5842,22117,-10065,-29930,9742,105.28457263696272,121.33116946985344,20334
621,201,572,1000,371,622,1134,820,377,549,592,23,27,24,27,25,1807,1056,805,479,1100,1419,699,1271,22,21,26,27,27,25,26,25,9543,4720,22731,-6658,-30090,9800,103.90515170670038,121.98561946902656,15820
577,32,385,246,256,482,854,270,307,239,262,28,28,27,30,27,1229,467,494,125,705,929,257,977,25,17,28,31,29,28,28,28,9543,4720,22731,-6658,-30090,9800,107.08140150312268,128.77813062347835,9447
189,34,124,40,112,206,447,29,171,31,188,31,30,30,32,30,84,115,361,41,395,273,30,524,31,29,31,31,30,30,30,30,2878,4826,17862,-3662,-25079,8806,102.57244655581948,160.18738453417788,3789
33,34,31,40,32,59,115,31,31,32,204,32,32,31,34,33,32,31,31,31,31,32,31,119,31,32,33,30,32,32,32,32,-4464,7947,15377,925,-18757,8879,86.96525787965616,216.41010028653292,1396
32,34,31,39,31,31,31,31,32,33,31,36,31,31,35,32,32,32,31,31,31,31,33,32,32,31,31,31,31,31,33,32,-12343,6401,10631,3134,-14878,9442,82.78947368421052,230.6432748538012,1026
32,34,31,40,31,32,32,31,31,33,55,36,31,31,35,32,31,31,39,31,31,31,31,31,33,32,31,31,31,32,32,32,-11685,6954,14234,2623,-1326,7644,82.71570482497634,229.65941343424788,1057
31,34,31,40,32,32,31,31,31,34,36,36,31,31,35,32,31,31,38,31,31,31,31,31,32,32,31,31,32,33,32,32,-11685,6954,14234,2623,-1326,7644,82.6912331406551,230.40558766859343,1038
32,34,31,40,32,32,31,31,31,33,32,37,31,32,35,32,32,33,31,31,32,32,34,32,31,32,31,32,32,33,34,32,-8336,3627,8492,1642,9160,4409,82.91730769230769,231.1129807692308,1040
32,34,31,40,32,31,31,31,32,35,33,37,32,32,35,32,32,32,32,33,32,32,33,31,32,31,33,32,32,32,33,32,-5431,4274,5581,-37,11337,1645,82.68438697318008,230.84530651340995,1044
32,34,31,39,32,31,31,31,32,33,34,36,31,32,35,31,32,31,33,31,32,31,33,31,32,31,32,31,31,31,32,31,-4516,5490,5011,1620,12212,-522,82.80728155339806,230.16456310679607,1030
32,34,32,41,32,32,32,31,31,35,35,36,32,32,35,31,31,31,33,31,32,32,33,31,32,31,33,32,32,32,32,31,-3030,4337,6698,6172,14305,-2508,82.7236084452975,230.3829174664108,1042
32,34,31,39,32,31,31,31,32,33,56,37,32,32,35,32,31,31,38,31,32,32,31,31,31,31,31,31,32,32,32,32,-1972,2257,8034,8932,16522,-4701,82.50472143531634,229.5236071765817,1059
33,34,31,40,32,32,31,31,32,34,67,36,32,31,35,31,31,31,25,31,31,31,31,31,32,31,32,32,32,32,31,32,-1972,2257,8034,8932,16522,-4701,82.06616257088847,230.6436672967864,1058
31,34,31,40,33,32,32,32,31,33,115,37,33,31,35,32,32,32,32,32,32,32,31,31,32,32,32,32,32,31,31,32,-948,1655,9029,8969,17814,-6499,82.13482142857143,228.57544642857144,1120
32,34,31,39,31,32,32,31,32,33,179,37,32,32,35,32,30,31,31,31,32,32,31,31,31,31,31,31,31,31,31,31,-187,1783,9916,8636,18578,-7324,81.52092228864218,227.1725021349274,1171
32,34,32,41,33,32,31,31,31,33,207,37,32,32,35,31,32,32,32,32,32,32,31,33,31,31,31,31,31,32,32,32,991,1907,11533,8804,19048,-7339,81.66391412056151,225.78736581337736,1211
33,34,31,40,32,32,31,31,32,33,240,36,32,31,35,32,31,31,31,32,32,33,32,31,31,31,31,32,32,31,31,31,1499,1942,13518,9411,19347,-6742,81.40953150242326,225.5294830371567,1238
32,35,31,40,32,31,32,32,33,34,249,37,32,32,36,32,32,32,31,31,32,32,31,32,32,31,31,31,31,32,31,31,1499,1942,13518,9411,19347,-6742,81.19114126097367,225.36552274541103,1253
32,34,31,40,32,31,32,32,33,34,247,37,31,31,35,31,32,31,31,31,31,32,31,31,32,32,31,31,33,33,32,31,2889,1628,15735,9616,19695,-6199,81.23477564102564,226.21714743589743,1248
32,34,30,39,31,31,31,31,32,33,229,36,31,31,35,33,31,31,31,31,31,32,32,32,31,31,31,31,32,32,31,31,4554,1720,18219,8381,19947,-6661,81.45,226.37581967213117,1220
31,34,31,40,32,32,32,31,32,33,218,37,32,33,36,32,32,31,31,32,32,32,31,31,31,31,31,31,31,32,32,31,7141,2885,19883,6307,19919,-8988,81.30993431855501,226.51642036124795,1218
32,34,32,40,31,32,31,31,33,33,249,36,32,31,35,32,32,32,31,31,31,31,31,32,32,31,31,31,33,32,32,32,12220,4562,22272,6015,19137,-11221,81.26020816653323,226.1613290632506,1249
32,35,31,40,32,32,31,31,31,34,267,36,32,31,35,32,31,31,31,32,32,33,31,31,31,32,31,31,32,31,31,32,19443,2776,21872,6991,17328,-11179,81.1905138339921,225.28181818181815,1265
32,34,30,39,31,31,31,31,31,34,360,36,31,32,35,31,32,31,30,31,31,31,31,32,32,32,30,31,32,32,32,31,19443,2776,21872,6991,17328,-11179,80.80074074074074,224.70888888888888,1350
32,34,30,39,31,31,31,31,31,34,400,36,32,31,36,32,31,31,31,32,33,32,31,32,31,31,30,31,32,31,31,31,25750,-2360,10807,5376,13567,-10001,80.625,223.28735632183907,1392
33,34,30,40,31,46,118,31,32,31,441,31,31,31,35,32,31,31,30,31,31,31,31,31,31,31,30,31,32,31,31,31,32764,-1592,8723,4990,9523,-7652,81.51576872536137,219.65867279894877,1522
32,34,30,39,31,80,68,32,33,32,486,32,32,32,35,32,31,33,31,32,31,31,32,32,31,31,30,31,32,31,31,32,32764,-14311,3806,4628,2096,-4415,80.24359795134443,219.61235595390525,1562
31,34,31,39,32,32,32,31,99,35,369,38,31,33,35,33,32,32,30,33,31,31,31,31,31,32,31,31,148,141,31,31,-2073,-2037,4373,-1195,-6902,-1243,78.84446450060169,247.1477135980746,1662
30,32,30,36,30,29,31,29,31,31,341,33,30,341,34,29,28,29,30,28,30,28,30,28,961,807,222,1140,515,703,342,1101,-2073,-2037,4373,-1195,-6902,-1243,85.35572208992856,408.1725031517019,7139
25,27,29,27,29,23,27,24,64,26,141,25,170,1015,30,25,24,25,28,23,28,23,27,24,2143,2054,1044,2457,940,1604,1437,2336,-10091,4242,11360,-5264,-7948,1786,85.80315875408189,433.7695302687767,15924
23,24,26,24,26,49,25,22,167,55,167,24,545,1098,28,22,23,22,26,21,26,21,25,22,2406,2543,1700,2817,1283,1908,1832,2748,466,3715,16665,-4987,-11164,3792,85.49131557626089,431.6572817500506,19748
22,23,24,24,23,99,25,22,239,130,189,43,1311,1242,27,84,22,22,24,21,22,20,25,22,2472,2686,2319,2923,1432,2003,1837,2831,1600,3267,17359,-2013,-10848,3759,84.3314121037464,425.69711365273776,22208
22,22,22,23,21,131,25,21,480,222,245,113,1635,1239,28,217,23,22,22,20,21,20,25,21,2245,2681,2488,2887,1512,1977,1803,2771,1880,5894,11817,-2583,-6394,1180,82.5047383063815,418.219418362024,23004
22,22,22,23,42,252,128,21,792,386,376,250,1646,1241,152,386,22,21,22,20,33,20,25,21,2112,2593,2463,2798,1545,1959,1504,2659,-178,1686,10133,-3317,-2392,-37,80.46439477479007,405.2437441682925,23578
21,22,21,23,48,341,328,36,903,507,476,451,1699,1207,297,541,22,21,41,18,76,20,25,43,2064,2538,2452,2682,1563,1918,1296,2537,-178,1686,10133,-3317,-2392,-37,79.3392540330899,393.94514585138427,24237
21,22,22,22,62,401,650,75,944,573,628,540,1699,1187,397,569,22,21,73,18,80,25,36,91,2052,2512,2392,2611,1580,1892,1003,2445,86,2662,8747,-2101,-295,-92,79.2907561321711,383.89444557064667,24665
22,22,49,23,61,436,872,98,1018,632,706,607,1690,1195,423,609,22,21,107,18,81,56,209,126,1974,2470,2295,2572,1588,1851,886,2359,-273,2107,8586,-1038,-83,39,79.33881185751852,375.2530480516376,25098
21,21,68,23,77,492,1024,138,1146,689,784,664,1691,1173,498,655,22,21,123,21,104,78,251,178,1832,2418,2215,2506,1560,1789,595,2240,-489,2193,8531,-439,-339,169,78.92329896086316,365.7961539992834,25117
22,22,79,23,101,537,1113,167,1286,760,860,756,1677,1169,555,713,23,21,126,19,126,99,286,194,1659,2331,2112,2400,1529,1722,538,2140,-454,2294,8345,-5,-503,263,77.87097158752235,358.05763957878,25165
22,23,106,23,120,595,1168,207,1436,889,941,840,1678,1181,635,772,23,21,141,19,157,117,274,207,1446,2168,1961,2266,1478,1623,416,1989,-454,2294,8345,-5,-503,263,76.25362841792959,348.4203151311042,24942
22,32,129,23,144,667,1250,251,1619,1036,1045,959,1682,1193,685,837,24,21,159,19,189,128,298,229,1174,1975,1780,2079,1406,1488,256,1799,-505,2337,8305,258,-752,291,74.38179933327913,336.00148386047647,24598
22,45,148,24,170,767,1282,321,1826,1222,1169,1117,1680,1179,724,911,24,21,192,23,220,154,341,245,876,1743,1545,1846,1327,1335,164,1585,-417,2414,8127,322,-995,349,72.00507258330585,321.520145991422,24248
23,60,175,25,202,887,1334,411,2023,1382,1289,1276,1663,1148,749,960,24,22,213,24,260,191,357,299,617,1501,1314,1556,1232,1144,59,1318,-316,2430,8013,242,-1127,330,69.80771337096638,305.25823574016346,23738
23,78,209,28,287,1029,1365,548,2208,1588,1415,1491,1619,1064,768,1030,24,23,250,22,314,222,362,341,355,1218,1057,1234,1119,1022,26,961,-240,2538,7835,63,-1123,407,67.18221030042919,286.4065236051502,23300
23,87,242,33,341,1179,1385,657,2362,1763,1520,1680,1554,930,782,1061,24,34,276,27,379,266,379,378,173,979,871,925,1009,874,23,700,-100,2426,7974,-122,-959,438,65.19019462384361,269.51008029324487,22916
23,96,276,41,411,1325,1412,743,2463,1916,1602,1831,1477,792,807,1087,23,48,300,27,434,315,388,425,65,769,737,706,932,757,24,465,-100,2426,7974,-122,-959,438,63.86917286613549,255.18343091077168,22717
23,99,327,48,471,1475,1409,864,2524,2061,1658,1948,1412,689,852,1094,23,58,322,28,486,368,403,469,24,577,600,534,825,607,23,244,-84,2300,8050,-78,-810,368,62.69554224883567,241.94149478820137,22545
24,106,382,54,531,1579,1415,952,2556,2166,1714,2072,1317,582,875,1071,24,76,348,31,552,438,424,522,23,428,481,389,762,515,22,118,-62,2349,8104,40,-713,339,62.28939199077564,231.29389329903765,22549
24,112,422,59,592,1670,1415,1043,2578,2280,1775,2161,1191,484,905,1001,30,67,367,34,622,480,436,553,23,326,378,256,727,449,22,76,17,2376,7953,44,-602,280,61.83325206135296,222.7916703608476,22558
42,119,462,63,674,1742,1428,1129,2592,2360,1803,2254,1091,403,905,962,33,73,390,40,679,520,474,584,23,260,305,103,693,393,22,34,107,2415,7950,22,-473,256,61.74085190907085,215.0222688148312,22655
42,123,506,65,707,1838,1446,1190,2623,2411,1804,2307,1011,297,917,929,35,90,428,43,718,554,490,598,22,216,275,56,668,346,22,22,107,2415,7950,22,-473,256,61.82308434580464,209.9586823983508,22799
44,124,551,65,778,1915,1451,1230,2645,2447,1793,2367,951,235,936,906,40,121,468,44,753,622,516,644,22,173,250,27,615,300,22,22,56,2392,8039,23,-344,236,62.23969753434155,205.54898817003945,23077
46,122,598,64,852,1953,1474,1284,2654,2505,1773,2393,850,214,936,883,65,156,503,48,812,680,534,684,22,112,226,23,589,251,21,22,75,2442,8099,-23,-363,218,62.74915413936357,201.22926035376247,23349
46,123,657,62,934,2016,1501,1349,2644,2557,1726,2404,717,162,908,756,109,203,576,57,880,751,578,756,22,63,176,23,547,182,22,22,73,2498,8140,-112,-482,271,63.843469760720815,194.8628926006205,23529
55,131,759,69,1048,2036,1526,1401,2638,2577,1683,2408,610,86,874,673,158,249,631,61,939,840,617,856,22,29,139,22,485,144,21,22,110,2480,8178,-144,-674,295,65.17587886933512,188.86666806669743,23809
76,138,827,79,1147,2067,1575,1471,2592,2569,1652,2442,476,42,854,506,227,306,682,51,1013,932,636,977,21,20,87,22,399,98,21,21,133,2556,8398,-116,-942,409,66.77634645800383,182.4576916673604,24026
79,156,873,88,1260,2072,1600,1537,2511,2534,1640,2433,332,21,803,390,380,375,729,69,1113,1043,689,1094,21,20,40,22,335,39,21,21,133,2556,8398,-116,-942,409,68.96815940838127,176.10858668857847,24340
94,175,936,105,1366,2067,1671,1573,2437,2525,1604,2420,157,22,724,276,500,420,754,90,1207,1114,716,1243,21,19,23,22,254,21,21,21,143,2700,8587,-24,-1427,589,70.98225465484998,170.42491259451987,24598
119,185,992,133,1456,2021,1770,1598,2335,2481,1556,2368,80,21,583,166,654,514,813,139,1289,1227,755,1397,21,19,20,22,173,21,21,21,232,2658,9019,783,-2162,1300,73.70897076491791,165.00484581497798,24970
141,204,1024,163,1544,1972,1895,1577,2200,2418,1483,2301,37,21,395,104,805,597,879,196,1347,1324,758,1547,21,19,20,22,82,20,21,21,378,2347,9406,269,-3851,1623,76.3490937276413,160.00222593210907,25158
183,230,1066,245,1586,1923,1969,1576,2056,2304,1396,2136,23,21,307,37,968,750,944,276,1403,1406,734,1648,20,19,20,23,30,20,21,20,587,2587,9437,27,-5719,1921,79.02182570977918,154.96409700315456,25360
224,253,1146,330,1619,1884,2092,1572,1918,2172,1235,1888,22,21,134,21,1105,912,1019,413,1420,1464,673,1706,21,20,20,23,21,20,22,20,587,2587,9437,27,-5719,1921,81.64024006296734,149.83945297127116,25410
257,271,1210,464,1643,1842,2163,1537,1766,2069,1102,1374,22,21,40,21,1233,1039,1093,582,1432,1519,560,1776,21,19,20,24,21,20,22,20,575,2493,10670,-26,-8281,2247,84.39207634011824,144.11756536920208,25203
308,281,1297,563,1659,1791,2160,1483,1568,1981,932,645,22,21,24,21,1362,1126,1194,782,1436,1586,451,1850,21,20,20,25,21,20,23,20,1110,3245,8407,-557,-11404,2868,87.64860599684377,137.6108930522397,24713
387,282,1346,681,1665,1725,2078,1449,1302,1890,740,311,22,21,25,21,1489,1224,1281,868,1437,1629,400,1871,21,20,21,26,21,20,24,20,1179,4059,11949,-1693,-12782,3511,90.20037422379406,132.6154747707365,24317
493,289,1358,838,1656,1587,1868,1431,964,1773,626,105,22,21,26,21,1628,1300,1373,884,1445,1720,409,1899,21,20,21,26,21,21,24,20,1331,5060,14257,-2201,-16951,5160,92.97919280635718,127.87582601422,23910
577,310,1373,904,1580,1239,1454,1350,822,1495,541,39,22,21,27,21,1655,1407,1372,908,1461,1681,504,1938,21,21,21,25,21,21,25,20,3113,8353,16079,-5214,-22782,7411,95.6265518447281,124.18375152998776,22876
593,378,1307,932,1243,1032,1317,1116,678,1218,546,23,23,22,27,22,1708,1511,1353,961,1560,1774,631,1998,22,21,21,25,23,22,25,21,3113,8353,16079,-5214,-22782,7411,99.32092718819122,122.52017785401526,22153
587,378,1055,951,798,998,1300,1160,574,965,750,23,25,23,27,23,1758,1408,1094,951,1430,1660,759,1455,22,21,23,25,25,23,25,23,5342,5558,21156,-7864,-27689,9181,99.36348886375929,123.1428536309553,20339
689,259,569,956,413,763,1077,985,429,726,702,24,27,25,28,25,1679,747,771,549,989,1214,453,1007,22,21,26,28,28,25,27,25,8331,4762,23130,-7856,-28632,9449,97.92931800365822,122.2968709171675,15308
760,32,376,229,221,630,754,306,363,452,341,29,29,27,31,28,925,352,467,111,648,741,193,893,25,22,28,30,29,28,29,28,8716,5724,20319,-4364,-26100,8466,100.52779294528776,131.24707873757782,9157
239,34,91,40,117,345,334,31,216,89,240,32,30,30,33,30,149,83,292,36,310,150,30,436,30,30,31,31,31,30,31,31,-673,7178,11013,-1544,-21518,8445,95.59557618787548,160.98962315674495,3662
31,34,31,39,33,131,81,32,91,31,197,31,32,31,34,32,32,32,31,32,32,32,32,96,31,31,31,31,32,31,31,32,-673,7178,11013,-1544,-21518,8445,81.6945205479452,215.1609589041096,1460
32,35,31,39,32,32,31,31,33,33,74,36,32,32,35,31,32,31,32,32,32,32,34,32,32,32,32,32,32,32,33,31,-8225,6660,12700,6103,-17252,9245,82.55499075785582,229.8812384473198,1082
32,34,31,38,30,31,34,32,31,34,89,38,31,31,34,34,32,31,31,30,31,34,33,32,31,31,33,31,32,31,32,30,-7422,8864,12877,3452,-11938,9935,82.49357208448117,229.07667584940316,1089
31,33,31,40,31,32,31,31,31,34,79,36,31,34,34,32,31,30,33,30,34,31,33,31,32,31,31,31,31,31,32,31,-10982,4468,11766,1022,4629,6429,82.3012104283054,229.78351955307264,1074
32,35,31,40,32,31,31,31,31,33,42,36,31,31,36,33,31,31,37,32,31,32,31,31,31,32,32,31,31,31,31,31,-5985,3376,8103,-485,12793,2766,82.73224568138195,229.0023992322457,1042
32,34,32,40,31,32,31,32,31,33,44,37,32,32,35,32,31,31,35,31,32,31,33,31,31,32,31,31,32,32,31,32,-4676,3585,4796,-1222,14339,387,82.58357211079274,229.7951289398281,1047
32,35,32,40,32,32,32,32,33,35,67,36,31,32,35,32,31,32,32,31,32,32,32,31,33,33,32,32,32,32,32,32,-4676,3585,4796,-1222,14339,387,82.32993512511585,230.1450417052827,1079
32,34,31,39,32,32,31,31,32,33,95,37,31,32,35,33,31,31,31,31,31,32,33,33,31,32,31,32,32,32,31,31,-2663,4929,5336,637,15565,-1170,82.28949771689497,229.20958904109588,1095
33,34,31,40,31,32,31,31,32,33,97,36,31,31,35,32,32,32,31,31,31,32,31,31,32,31,31,31,32,32,31,31,-1023,4242,6494,4427,17233,-2216,82.2815934065934,228.38965201465203,1092
31,35,31,40,31,31,31,31,32,33,93,36,32,31,35,32,31,31,31,32,31,31,31,32,32,33,32,32,32,32,32,32,122,2359,7792,6190,18325,-4036,82.19505494505495,230.2234432234432,1092
32,33,31,39,32,32,32,33,32,34,100,37,32,33,35,32,31,31,31,31,31,31,31,31,31,31,32,32,31,31,31,31,965,2888,8712,5243,18547,-6285,81.8404740200547,229.05332725615315,1097
32,34,31,41,32,32,32,32,31,33,127,37,32,32,35,33,31,32,32,31,31,32,32,32,31,32,32,31,31,31,31,31,965,2888,8712,5243,18547,-6285,82.05757307351638,227.68821966341892,1129
32,34,31,39,31,31,31,31,31,33,141,36,31,31,35,32,30,31,31,31,31,31,31,31,32,31,31,31,32,31,31,31,1636,4601,10091,5549,18930,-7765,81.84738243123336,228.25776397515529,1127
32,34,31,39,31,32,31,31,32,33,169,36,32,32,35,33,32,32,31,32,32,32,32,32,31,31,31,31,32,33,32,32,9281,4775,8640,7064,19197,-8659,81.80785653287788,227.6605465414176,1171
32,34,31,39,32,31,31,31,32,33,223,36,32,32,36,32,31,31,31,32,33,33,32,31,31,31,31,31,31,31,31,31,5211,4295,13708,7657,18830,-8664,81.46636587366694,225.98154224774404,1219
33,34,32,40,32,32,31,31,32,33,231,36,31,31,35,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,5774,2310,15536,8324,18911,-8164,81.29173486088379,225.56914893617025,1222
33,34,31,40,32,32,32,31,32,33,223,36,31,32,36,32,32,31,31,31,31,31,31,31,31,32,31,31,31,31,31,31,6938,2518,16667,6153,18768,-8695,81.36863711001642,225.8838259441708,1218
31,34,32,40,32,32,31,31,32,33,241,36,32,31,35,32,32,31,31,31,32,33,32,32,31,31,31,31,33,32,32,32,6938,2518,16667,6153,18768,-8695,81.41062801932367,226.13204508856683,1242
32,34,31,39,31,32,31,32,31,33,265,37,31,31,36,33,32,31,31,32,32,31,31,32,32,31,31,32,31,31,31,31,9452,4432,17909,4664,18422,-9869,81.20420301348136,225.4282315622522,1261
32,34,31,40,31,32,31,31,31,34,291,36,31,32,35,32,32,31,31,31,31,31,31,31,31,31,31,31,32,32,31,31,14036,4286,18738,5373,17612,-9808,81.0132501948558,225.08028059236165,1283
32,33,31,40,32,32,32,32,31,33,341,36,32,31,36,31,33,32,30,31,32,32,32,31,32,32,31,31,32,32,32,31,18932,2778,16653,5783,15572,-8091,81.04436987322893,224.53318419090232,1341
33,34,30,40,32,32,32,33,31,33,411,37,31,31,36,31,31,33,30,31,32,31,31,31,31,32,30,32,33,32,32,32,23200,-207,11378,6071,12163,-5907,80.51913536498937,223.574415308292,1411
32,34,30,40,32,32,32,31,32,34,449,36,31,32,35,32,32,31,30,31,31,31,31,31,32,31,30,31,32,32,31,32,23200,-207,11378,6071,12163,-5907,80.27234927234927,223.15939015939017,1443
32,33,30,41,32,32,113,32,31,31,483,31,32,31,34,32,31,31,30,31,31,31,31,31,33,32,30,32,32,32,32,31,30833,-2112,7792,7049,7984,-3379,81.5338491295938,220.861057382334,1551
32,34,30,40,31,44,134,31,29,31,472,31,32,31,34,32,32,32,31,31,32,32,31,32,32,32,30,31,32,33,32,32,31672,-8029,5190,6935,2904,-1094,81.93428571428572,219.68349206349205,1575
32,34,30,40,32,37,60,32,32,33,488,35,32,31,35,32,32,32,31,32,32,32,31,32,32,31,30,31,31,32,31,31,29048,-10953,8990,2021,-3711,-697,80.68675889328063,220.88603425559947,1518
32,35,30,40,32,31,31,31,32,33,421,36,32,31,35,32,31,30,30,32,32,32,31,31,32,32,31,32,57,33,31,31,-1253,2972,3192,-1860,-6039,-545,80.56830790568655,226.68134535367545,1442
31,33,31,36,30,30,31,30,32,32,356,32,30,284,35,30,29,29,31,28,30,28,31,29,713,741,188,1203,452,656,262,967,-1253,2972,3192,-1860,-6039,-545,85.03815384615385,402.47207692307694,6500
26,27,30,28,28,24,28,25,79,26,155,26,211,1018,30,25,25,25,29,24,28,23,27,24,1975,2000,920,2410,957,1491,1322,2221,-3879,-900,5333,-5817,-6189,117,85.38078105579905,431.879701707333,15287
23,24,26,24,26,30,25,22,139,24,200,23,740,1135,28,23,23,23,26,22,25,21,25,22,2356,2560,1589,2782,1211,1837,1806,2711,688,842,17560,-4519,-11427,2701,85.11188686000716,431.6119124341466,19551
23,23,24,24,23,82,25,21,212,81,194,35,1443,1281,27,124,23,22,24,21,22,20,25,22,2422,2709,2168,2900,1327,1927,1902,2796,1750,3489,15670,-1832,-9714,3710,83.93484889859822,426.52309757873655,21972
22,22,23,24,21,136,25,21,526,187,217,131,1672,1288,48,265,23,22,23,20,21,20,25,21,2181,2694,2419,2869,1499,1963,1809,2723,1606,4520,11231,-2565,-5526,902,82.07881097560976,417.5403745644599,22960
22,22,22,23,36,212,109,21,785,332,359,250,1718,1281,172,417,23,21,22,20,29,20,25,21,2078,2635,2450,2790,1500,1928,1573,2607,10,2009,10143,-3260,-1956,-164,80.39440122433363,406.46112315606,23523
22,22,22,23,44,293,423,37,886,419,521,400,1714,1241,250,553,22,21,37,17,81,20,24,39,2036,2612,2412,2695,1554,1903,1428,2527,10,2009,10143,-3260,-1956,-164,79.69756770104536,395.33167338875626,24298
21,22,25,23,60,349,663,60,927,455,602,495,1696,1210,295,570,22,21,70,17,88,41,167,79,2046,2620,2394,2662,1571,1887,1159,2463,152,2566,8725,-2303,-366,-129,80.24285714285715,386.6399717514124,24780
21,22,55,23,62,392,810,92,920,489,635,513,1687,1200,340,576,22,21,105,18,95,65,234,129,2066,2610,2328,2660,1582,1858,1084,2416,-252,2043,8781,-1515,-107,-13,80.54761241543972,381.332908873856,25130
22,22,63,22,63,424,964,121,932,540,723,545,1690,1175,384,594,22,21,115,20,119,112,280,166,2022,2553,2260,2614,1560,1804,838,2346,-516,2219,8384,-918,-158,103,80.67894653087205,374.4147239019733,25136
22,22,66,23,82,470,1057,150,1033,602,792,592,1678,1167,420,630,23,21,133,21,146,148,317,202,1902,2501,2184,2552,1532,1751,686,2244,-440,2158,8558,-322,-288,191,80.28117922841591,367.0704437999126,25169
22,26,103,23,110,513,1114,177,1147,669,848,650,1671,1169,464,674,23,21,145,19,173,151,355,198,1747,2416,2081,2474,1491,1697,613,2159,-440,2158,8558,-322,-288,191,79.30203237481605,360.2376804677246,25143
23,31,124,24,128,552,1154,202,1248,720,914,705,1677,1178,515,719,23,21,155,18,203,163,398,230,1588,2320,1953,2384,1442,1613,474,2040,-502,2250,8293,56,-463,144,78.50208508761378,352.738822727455,24939
22,36,141,24,147,607,1201,231,1407,796,999,778,1668,1180,547,769,24,37,171,19,216,187,428,239,1347,2190,1807,2254,1391,1512,355,1879,-423,2336,8209,155,-688,219,77.26555325287497,343.3683205331383,24609
23,45,153,25,181,674,1247,283,1559,900,1083,887,1661,1184,557,806,24,45,200,19,242,231,453,277,1098,1999,1630,2074,1326,1364,284,1708,-351,2366,8060,81,-850,221,75.77561669829223,331.9540260704562,24242
23,55,194,26,206,751,1309,340,1728,1018,1177,998,1639,1163,600,823,25,50,223,19,282,274,491,328,834,1812,1433,1870,1263,1227,110,1503,-344,2377,7938,-98,-868,240,74.31814743212574,317.99964276708414,23794
